Season,TeamA,TeamB,WinProbability
2024,1391,1266,0.3125586
2024,1391,1246,0.3125586
2024,1391,1181,0.54235756
2024,1391,1458,0.53945696
2024,1391,1403,0.93775433
2024,1391,1196,0.8883
2024,1391,1304,0.850193
2024,1391,1401,0.87110114
2024,1391,1129,0.8553772
2024,1391,1160,0.8553772
2024,1391,1301,0.90580946
2024,1391,1241,0.91560227
2024,1391,1436,0.8425857
2024,1391,1324,0.89475757
2024,1391,1443,0.891882
2024,1391,1255,0.8602089
2024,1314,1112,0.90622115
2024,1314,1124,0.89505225
2024,1314,1104,0.7997559
2024,1314,1388,0.8385011
2024,1314,1155,0.79968643
2024,1314,1173,0.7608431
2024,1314,1280,0.7936918
2024,1314,1277,0.5616634
2024,1314,1305,0.6061003
2024,1314,1307,0.44639784
2024,1314,1213,0.8433762
2024,1314,1158,0.7655938
2024,1314,1159,0.86986774
2024,1314,1253,0.96622133
2024,1314,1224,0.96622133
2024,1314,1447,0.96622133
2024,1314,1345,0.8602089
2024,1314,1397,0.90622115
2024,1314,1166,0.89505225
2024,1314,1242,0.7997559
2024,1314,1211,0.8385011
2024,1314,1376,0.79968643
2024,1314,1400,0.7608431
2024,1314,1429,0.7936918
2024,1314,1395,0.5616634
2024,1314,1161,0.6061003
2024,1314,1438,0.6061003
2024,1314,1332,0.44639784
2024,1314,1270,0.8433762
2024,1314,1359,0.7655938
2024,1314,1103,0.86986774
2024,1314,1389,0.96622133
2024,1314,1212,0.96622133
2024,1314,1286,0.96622133
2024,1314,1222,0.8602089
2024,1314,1266,0.90622115
2024,1314,1246,0.89505225
2024,1314,1181,0.7997559
2024,1314,1458,0.8385011
2024,1314,1403,0.79968643
2024,1314,1196,0.7608431
2024,1314,1304,0.7936918
2024,1314,1401,0.5616634
2024,1314,1129,0.6061003
2024,1314,1160,0.6061003
2024,1314,1301,0.44639784
2024,1314,1241,0.8433762
2024,1314,1436,0.7655938
2024,1314,1324,0.86986774
2024,1314,1443,0.96622133
2024,1314,1255,0.96622133
2024,1112,1124,0.90622115
2024,1112,1104,0.89505225
2024,1112,1388,0.7997559
2024,1112,1155,0.8385011
2024,1112,1173,0.79968643
2024,1112,1280,0.7608431
2024,1112,1277,0.7936918
2024,1112,1305,0.5616634
2024,1112,1307,0.6061003
2024,1112,1213,0.44639784
2024,1112,1158,0.8433762
2024,1112,1159,0.7655938
2024,1112,1253,0.86986774
2024,1112,1224,0.96622133
2024,1112,1447,0.96622133
2024,1112,1345,0.891882
2024,1112,1397,0.8602089
2024,1112,1166,0.90622115
2024,1112,1242,0.89505225
2024,1112,1211,0.7997559
2024,1112,1376,0.8385011
2024,1112,1400,0.79968643
2024,1112,1429,0.7608431
2024,1112,1395,0.7936918
2024,1112,1161,0.5616634
2024,1112,1438,0.5616634
2024,1112,1332,0.6061003
2024,1112,1270,0.44639784
2024,1112,1359,0.8433762
2024,1112,1103,0.7655938
2024,1112,1389,0.86986774
2024,1112,1212,0.96622133
2024,1112,1286,0.96622133
2024,1112,1222,0.891882
2024,1112,1266,0.8602089
2024,1112,1246,0.90622115
2024,1112,1181,0.89505225
2024,1112,1458,0.7997559
2024,1112,1403,0.8385011
2024,1112,1196,0.79968643
2024,1112,1304,0.7608431
2024,1112,1401,0.7936918
2024,1112,1129,0.5616634
2024,1112,1160,0.5616634
2024,1112,1301,0.6061003
2024,1112,1241,0.44639784
2024,1112,1436,0.8433762
2024,1112,1324,0.7655938
2024,1112,1443,0.86986774
2024,1112,1255,0.96622133
2024,1124,1104,0.90622115
2024,1124,1388,0.89505225
2024,1124,1155,0.7997559
2024,1124,1173,0.8385011
2024,1124,1280,0.79968643
2024,1124,1277,0.7608431
2024,1124,1305,0.7936918
2024,1124,1307,0.5616634
2024,1124,1213,0.6061003
2024,1124,1158,0.44639784
2024,1124,1159,0.8433762
2024,1124,1253,0.7655938
2024,1124,1224,0.86986774
2024,1124,1447,0.86986774
2024,1124,1345,0.89475757
2024,1124,1397,0.891882
2024,1124,1166,0.8602089
2024,1124,1242,0.90622115
2024,1124,1211,0.89505225
2024,1124,1376,0.7997559
2024,1124,1400,0.8385011
2024,1124,1429,0.79968643
2024,1124,1395,0.7608431
2024,1124,1161,0.7936918
2024,1124,1438,0.7936918
2024,1124,1332,0.5616634
2024,1124,1270,0.6061003
2024,1124,1359,0.44639784
2024,1124,1103,0.8433762
2024,1124,1389,0.7655938
2024,1124,1212,0.86986774
2024,1124,1286,0.86986774
2024,1124,1222,0.89475757
2024,1124,1266,0.891882
2024,1124,1246,0.8602089
2024,1124,1181,0.90622115
2024,1124,1458,0.89505225
2024,1124,1403,0.7997559
2024,1124,1196,0.8385011
2024,1124,1304,0.79968643
2024,1124,1401,0.7608431
2024,1124,1129,0.7936918
2024,1124,1160,0.7936918
2024,1124,1301,0.5616634
2024,1124,1241,0.6061003
2024,1124,1436,0.44639784
2024,1124,1324,0.8433762
2024,1124,1443,0.7655938
2024,1124,1255,0.86986774
2024,1104,1388,0.90622115
2024,1104,1155,0.89505225
2024,1104,1173,0.7997559
2024,1104,1280,0.8385011
2024,1104,1277,0.79968643
2024,1104,1305,0.7608431
2024,1104,1307,0.7936918
2024,1104,1213,0.5616634
2024,1104,1158,0.6061003
2024,1104,1159,0.44639784
2024,1104,1253,0.8433762
2024,1104,1224,0.7655938
2024,1104,1447,0.7655938
2024,1104,1345,0.8425857
2024,1104,1397,0.89475757
2024,1104,1166,0.891882
2024,1104,1242,0.8602089
2024,1104,1211,0.90622115
2024,1104,1376,0.89505225
2024,1104,1400,0.7997559
2024,1104,1429,0.8385011
2024,1104,1395,0.79968643
2024,1104,1161,0.7608431
2024,1104,1438,0.7608431
2024,1104,1332,0.7936918
2024,1104,1270,0.5616634
2024,1104,1359,0.6061003
2024,1104,1103,0.44639784
2024,1104,1389,0.8433762
2024,1104,1212,0.7655938
2024,1104,1286,0.7655938
2024,1104,1222,0.8425857
2024,1104,1266,0.89475757
2024,1104,1246,0.891882
2024,1104,1181,0.8602089
2024,1104,1458,0.90622115
2024,1104,1403,0.89505225
2024,1104,1196,0.7997559
2024,1104,1304,0.8385011
2024,1104,1401,0.79968643
2024,1104,1129,0.7608431
2024,1104,1160,0.7608431
2024,1104,1301,0.7936918
2024,1104,1241,0.5616634
2024,1104,1436,0.6061003
2024,1104,1324,0.44639784
2024,1104,1443,0.8433762
2024,1104,1255,0.7655938
2024,1388,1155,0.90622115
2024,1388,1173,0.89505225
2024,1388,1280,0.7997559
2024,1388,1277,0.8385011
2024,1388,1305,0.79968643
2024,1388,1307,0.7608431
2024,1388,1213,0.7936918
2024,1388,1158,0.5616634
2024,1388,1159,0.6061003
2024,1388,1253,0.44639784
2024,1388,1224,0.8433762
2024,1388,1447,0.8433762
2024,1388,1345,0.91560227
2024,1388,1397,0.8425857
2024,1388,1166,0.89475757
2024,1388,1242,0.891882
2024,1388,1211,0.8602089
2024,1388,1376,0.90622115
2024,1388,1400,0.89505225
2024,1388,1429,0.7997559
2024,1388,1395,0.8385011
2024,1388,1161,0.79968643
2024,1388,1438,0.79968643
2024,1388,1332,0.7608431
2024,1388,1270,0.7936918
2024,1388,1359,0.5616634
2024,1388,1103,0.6061003
2024,1388,1389,0.44639784
2024,1388,1212,0.8433762
2024,1388,1286,0.8433762
2024,1388,1222,0.91560227
2024,1388,1266,0.8425857
2024,1388,1246,0.89475757
2024,1388,1181,0.891882
2024,1388,1458,0.8602089
2024,1388,1403,0.90622115
2024,1388,1196,0.89505225
2024,1388,1304,0.7997559
2024,1388,1401,0.8385011
2024,1388,1129,0.79968643
2024,1388,1160,0.79968643
2024,1388,1301,0.7608431
2024,1388,1241,0.7936918
2024,1388,1436,0.5616634
2024,1388,1324,0.6061003
2024,1388,1443,0.44639784
2024,1388,1255,0.8433762
2024,1155,1173,0.90622115
2024,1155,1280,0.89505225
2024,1155,1277,0.7997559
2024,1155,1305,0.8385011
2024,1155,1307,0.79968643
2024,1155,1213,0.7608431
2024,1155,1158,0.7936918
2024,1155,1159,0.5616634
2024,1155,1253,0.6061003
2024,1155,1224,0.44639784
2024,1155,1447,0.44639784
2024,1155,1345,0.90580946
2024,1155,1397,0.91560227
2024,1155,1166,0.8425857
2024,1155,1242,0.89475757
2024,1155,1211,0.891882
2024,1155,1376,0.8602089
2024,1155,1400,0.90622115
2024,1155,1429,0.89505225
2024,1155,1395,0.7997559
2024,1155,1161,0.8385011
2024,1155,1438,0.8385011
2024,1155,1332,0.79968643
2024,1155,1270,0.7608431
2024,1155,1359,0.7936918
2024,1155,1103,0.5616634
2024,1155,1389,0.6061003
2024,1155,1212,0.44639784
2024,1155,1286,0.44639784
2024,1155,1222,0.90580946
2024,1155,1266,0.91560227
2024,1155,1246,0.8425857
2024,1155,1181,0.89475757
2024,1155,1458,0.891882
2024,1155,1403,0.8602089
2024,1155,1196,0.90622115
2024,1155,1304,0.89505225
2024,1155,1401,0.7997559
2024,1155,1129,0.8385011
2024,1155,1160,0.8385011
2024,1155,1301,0.79968643
2024,1155,1241,0.7608431
2024,1155,1436,0.7936918
2024,1155,1324,0.5616634
2024,1155,1443,0.6061003
2024,1155,1255,0.44639784
2024,1173,1280,0.90622115
2024,1173,1277,0.89505225
2024,1173,1305,0.7997559
2024,1173,1307,0.8385011
2024,1173,1213,0.79968643
2024,1173,1158,0.7608431
2024,1173,1159,0.7936918
2024,1173,1253,0.5616634
2024,1173,1224,0.6061003
2024,1173,1447,0.6061003
2024,1173,1345,0.8553772
2024,1173,1397,0.90580946
2024,1173,1166,0.91560227
2024,1173,1242,0.8425857
2024,1173,1211,0.89475757
2024,1173,1376,0.891882
2024,1173,1400,0.8602089
2024,1173,1429,0.90622115
2024,1173,1395,0.89505225
2024,1173,1161,0.7997559
2024,1173,1438,0.7997559
2024,1173,1332,0.8385011
2024,1173,1270,0.79968643
2024,1173,1359,0.7608431
2024,1173,1103,0.7936918
2024,1173,1389,0.5616634
2024,1173,1212,0.6061003
2024,1173,1286,0.6061003
2024,1173,1222,0.8553772
2024,1173,1266,0.90580946
2024,1173,1246,0.91560227
2024,1173,1181,0.8425857
2024,1173,1458,0.89475757
2024,1173,1403,0.891882
2024,1173,1196,0.8602089
2024,1173,1304,0.90622115
2024,1173,1401,0.89505225
2024,1173,1129,0.7997559
2024,1173,1160,0.7997559
2024,1173,1301,0.8385011
2024,1173,1241,0.79968643
2024,1173,1436,0.7608431
2024,1173,1324,0.7936918
2024,1173,1443,0.5616634
2024,1173,1255,0.6061003
2024,1280,1277,0.90622115
2024,1280,1305,0.89505225
2024,1280,1307,0.7997559
2024,1280,1213,0.8385011
2024,1280,1158,0.79968643
2024,1280,1159,0.7608431
2024,1280,1253,0.7936918
2024,1280,1224,0.5616634
2024,1280,1447,0.5616634
2024,1280,1345,0.87110114
2024,1280,1397,0.8553772
2024,1280,1166,0.90580946
2024,1280,1242,0.91560227
2024,1280,1211,0.8425857
2024,1280,1376,0.89475757
2024,1280,1400,0.891882
2024,1280,1429,0.8602089
2024,1280,1395,0.90622115
2024,1280,1161,0.89505225
2024,1280,1438,0.89505225
2024,1280,1332,0.7997559
2024,1280,1270,0.8385011
2024,1280,1359,0.79968643
2024,1280,1103,0.7608431
2024,1280,1389,0.7936918
2024,1280,1212,0.5616634
2024,1280,1286,0.5616634
2024,1280,1222,0.87110114
2024,1280,1266,0.8553772
2024,1280,1246,0.90580946
2024,1280,1181,0.91560227
2024,1280,1458,0.8425857
2024,1280,1403,0.89475757
2024,1280,1196,0.891882
2024,1280,1304,0.8602089
2024,1280,1401,0.90622115
2024,1280,1129,0.89505225
2024,1280,1160,0.89505225
2024,1280,1301,0.7997559
2024,1280,1241,0.8385011
2024,1280,1436,0.79968643
2024,1280,1324,0.7608431
2024,1280,1443,0.7936918
2024,1280,1255,0.5616634
2024,1277,1305,0.90622115
2024,1277,1307,0.89505225
2024,1277,1213,0.7997559
2024,1277,1158,0.8385011
2024,1277,1159,0.79968643
2024,1277,1253,0.7608431
2024,1277,1224,0.7936918
2024,1277,1447,0.7936918
2024,1277,1345,0.850193
2024,1277,1397,0.87110114
2024,1277,1166,0.8553772
2024,1277,1242,0.90580946
2024,1277,1211,0.91560227
2024,1277,1376,0.8425857
2024,1277,1400,0.89475757
2024,1277,1429,0.891882
2024,1277,1395,0.8602089
2024,1277,1161,0.90622115
2024,1277,1438,0.90622115
2024,1277,1332,0.89505225
2024,1277,1270,0.7997559
2024,1277,1359,0.8385011
2024,1277,1103,0.79968643
2024,1277,1389,0.7608431
2024,1277,1212,0.7936918
2024,1277,1286,0.7936918
2024,1277,1222,0.850193
2024,1277,1266,0.87110114
2024,1277,1246,0.8553772
2024,1277,1181,0.90580946
2024,1277,1458,0.91560227
2024,1277,1403,0.8425857
2024,1277,1196,0.89475757
2024,1277,1304,0.891882
2024,1277,1401,0.8602089
2024,1277,1129,0.90622115
2024,1277,1160,0.90622115
2024,1277,1301,0.89505225
2024,1277,1241,0.7997559
2024,1277,1436,0.8385011
2024,1277,1324,0.79968643
2024,1277,1443,0.7608431
2024,1277,1255,0.7936918
2024,1305,1307,0.90622115
2024,1305,1213,0.89505225
2024,1305,1158,0.7997559
2024,1305,1159,0.8385011
2024,1305,1253,0.79968643
2024,1305,1224,0.7608431
2024,1305,1447,0.7608431
2024,1305,1345,0.8883
2024,1305,1397,0.850193
2024,1305,1166,0.87110114
2024,1305,1242,0.8553772
2024,1305,1211,0.90580946
2024,1305,1376,0.91560227
2024,1305,1400,0.8425857
2024,1305,1429,0.89475757
2024,1305,1395,0.891882
2024,1305,1161,0.8602089
2024,1305,1438,0.8602089
2024,1305,1332,0.90622115
2024,1305,1270,0.89505225
2024,1305,1359,0.7997559
2024,1305,1103,0.8385011
2024,1305,1389,0.79968643
2024,1305,1212,0.7608431
2024,1305,1286,0.7608431
2024,1305,1222,0.8883
2024,1305,1266,0.850193
2024,1305,1246,0.87110114
2024,1305,1181,0.8553772
2024,1305,1458,0.90580946
2024,1305,1403,0.91560227
2024,1305,1196,0.8425857
2024,1305,1304,0.89475757
2024,1305,1401,0.891882
2024,1305,1129,0.8602089
2024,1305,1160,0.8602089
2024,1305,1301,0.90622115
2024,1305,1241,0.89505225
2024,1305,1436,0.7997559
2024,1305,1324,0.8385011
2024,1305,1443,0.79968643
2024,1305,1255,0.7608431
2024,1307,1213,0.90622115
2024,1307,1158,0.89505225
2024,1307,1159,0.7997559
2024,1307,1253,0.8385011
2024,1307,1224,0.79968643
2024,1307,1447,0.79968643
2024,1307,1345,0.93775433
2024,1307,1397,0.8883
2024,1307,1166,0.850193
2024,1307,1242,0.87110114
2024,1307,1211,0.8553772
2024,1307,1376,0.90580946
2024,1307,1400,0.91560227
2024,1307,1429,0.8425857
2024,1307,1395,0.89475757
2024,1307,1161,0.891882
2024,1307,1438,0.891882
2024,1307,1332,0.8602089
2024,1307,1270,0.90622115
2024,1307,1359,0.89505225
2024,1307,1103,0.7997559
2024,1307,1389,0.8385011
2024,1307,1212,0.79968643
2024,1307,1286,0.79968643
2024,1307,1222,0.93775433
2024,1307,1266,0.8883
2024,1307,1246,0.850193
2024,1307,1181,0.87110114
2024,1307,1458,0.8553772
2024,1307,1403,0.90580946
2024,1307,1196,0.91560227
2024,1307,1304,0.8425857
2024,1307,1401,0.89475757
2024,1307,1129,0.891882
2024,1307,1160,0.891882
2024,1307,1301,0.8602089
2024,1307,1241,0.90622115
2024,1307,1436,0.89505225
2024,1307,1324,0.7997559
2024,1307,1443,0.8385011
2024,1307,1255,0.79968643
2024,1213,1158,0.90622115
2024,1213,1159,0.89505225
2024,1213,1253,0.7997559
2024,1213,1224,0.8385011
2024,1213,1447,0.8385011
2024,1213,1345,0.53945696
2024,1213,1397,0.93775433
2024,1213,1166,0.8883
2024,1213,1242,0.850193
2024,1213,1211,0.87110114
2024,1213,1376,0.8553772
2024,1213,1400,0.90580946
2024,1213,1429,0.91560227
2024,1213,1395,0.8425857
2024,1213,1161,0.89475757
2024,1213,1438,0.89475757
2024,1213,1332,0.891882
2024,1213,1270,0.8602089
2024,1213,1359,0.90622115
2024,1213,1103,0.89505225
2024,1213,1389,0.7997559
2024,1213,1212,0.8385011
2024,1213,1286,0.8385011
2024,1213,1222,0.53945696
2024,1213,1266,0.93775433
2024,1213,1246,0.8883
2024,1213,1181,0.850193
2024,1213,1458,0.87110114
2024,1213,1403,0.8553772
2024,1213,1196,0.90580946
2024,1213,1304,0.91560227
2024,1213,1401,0.8425857
2024,1213,1129,0.89475757
2024,1213,1160,0.89475757
2024,1213,1301,0.891882
2024,1213,1241,0.8602089
2024,1213,1436,0.90622115
2024,1213,1324,0.89505225
2024,1213,1443,0.7997559
2024,1213,1255,0.8385011
2024,1158,1159,0.90622115
2024,1158,1253,0.89505225
2024,1158,1224,0.7997559
2024,1158,1447,0.7997559
2024,1158,1345,0.54235756
2024,1158,1397,0.53945696
2024,1158,1166,0.93775433
2024,1158,1242,0.8883
2024,1158,1211,0.850193
2024,1158,1376,0.87110114
2024,1158,1400,0.8553772
2024,1158,1429,0.90580946
2024,1158,1395,0.91560227
2024,1158,1161,0.8425857
2024,1158,1438,0.8425857
2024,1158,1332,0.89475757
2024,1158,1270,0.891882
2024,1158,1359,0.8602089
2024,1158,1103,0.90622115
2024,1158,1389,0.89505225
2024,1158,1212,0.7997559
2024,1158,1286,0.7997559
2024,1158,1222,0.54235756
2024,1158,1266,0.53945696
2024,1158,1246,0.93775433
2024,1158,1181,0.8883
2024,1158,1458,0.850193
2024,1158,1403,0.87110114
2024,1158,1196,0.8553772
2024,1158,1304,0.90580946
2024,1158,1401,0.91560227
2024,1158,1129,0.8425857
2024,1158,1160,0.8425857
2024,1158,1301,0.89475757
2024,1158,1241,0.891882
2024,1158,1436,0.8602089
2024,1158,1324,0.90622115
2024,1158,1443,0.89505225
2024,1158,1255,0.7997559
2024,1159,1253,0.90622115
2024,1159,1224,0.89505225
2024,1159,1447,0.89505225
2024,1159,1345,0.3125586
2024,1159,1397,0.54235756
2024,1159,1166,0.53945696
2024,1159,1242,0.93775433
2024,1159,1211,0.8883
2024,1159,1376,0.850193
2024,1159,1400,0.87110114
2024,1159,1429,0.8553772
2024,1159,1395,0.90580946
2024,1159,1161,0.91560227
2024,1159,1438,0.91560227
2024,1159,1332,0.8425857
2024,1159,1270,0.89475757
2024,1159,1359,0.891882
2024,1159,1103,0.8602089
2024,1159,1389,0.90622115
2024,1159,1212,0.89505225
2024,1159,1286,0.89505225
2024,1159,1222,0.3125586
2024,1159,1266,0.54235756
2024,1159,1246,0.53945696
2024,1159,1181,0.93775433
2024,1159,1458,0.8883
2024,1159,1403,0.850193
2024,1159,1196,0.87110114
2024,1159,1304,0.8553772
2024,1159,1401,0.90580946
2024,1159,1129,0.91560227
2024,1159,1160,0.91560227
2024,1159,1301,0.8425857
2024,1159,1241,0.89475757
2024,1159,1436,0.891882
2024,1159,1324,0.8602089
2024,1159,1443,0.90622115
2024,1159,1255,0.89505225
2024,1253,1224,0.90622115
2024,1253,1447,0.90622115
2024,1253,1345,0.3125586
2024,1253,1397,0.3125586
2024,1253,1166,0.54235756
2024,1253,1242,0.53945696
2024,1253,1211,0.93775433
2024,1253,1376,0.8883
2024,1253,1400,0.850193
2024,1253,1429,0.87110114
2024,1253,1395,0.8553772
2024,1253,1161,0.90580946
2024,1253,1438,0.90580946
2024,1253,1332,0.91560227
2024,1253,1270,0.8425857
2024,1253,1359,0.89475757
2024,1253,1103,0.891882
2024,1253,1389,0.8602089
2024,1253,1212,0.90622115
2024,1253,1286,0.90622115
2024,1253,1222,0.3125586
2024,1253,1266,0.3125586
2024,1253,1246,0.54235756
2024,1253,1181,0.53945696
2024,1253,1458,0.93775433
2024,1253,1403,0.8883
2024,1253,1196,0.850193
2024,1253,1304,0.87110114
2024,1253,1401,0.8553772
2024,1253,1129,0.90580946
2024,1253,1160,0.90580946
2024,1253,1301,0.91560227
2024,1253,1241,0.8425857
2024,1253,1436,0.89475757
2024,1253,1324,0.891882
2024,1253,1443,0.8602089
2024,1253,1255,0.90622115
2024,1224,1447,0.8602089
2024,1224,1345,0.28460023
2024,1224,1397,0.3125586
2024,1224,1166,0.3125586
2024,1224,1242,0.54235756
2024,1224,1211,0.53945696
2024,1224,1376,0.93775433
2024,1224,1400,0.8883
2024,1224,1429,0.850193
2024,1224,1395,0.87110114
2024,1224,1161,0.8553772
2024,1224,1438,0.8553772
2024,1224,1332,0.90580946
2024,1224,1270,0.91560227
2024,1224,1359,0.8425857
2024,1224,1103,0.89475757
2024,1224,1389,0.891882
2024,1224,1212,0.8602089
2024,1224,1286,0.8602089
2024,1224,1222,0.28460023
2024,1224,1266,0.3125586
2024,1224,1246,0.3125586
2024,1224,1181,0.54235756
2024,1224,1458,0.53945696
2024,1224,1403,0.93775433
2024,1224,1196,0.8883
2024,1224,1304,0.850193
2024,1224,1401,0.87110114
2024,1224,1129,0.8553772
2024,1224,1160,0.8553772
2024,1224,1301,0.90580946
2024,1224,1241,0.91560227
2024,1224,1436,0.8425857
2024,1224,1324,0.89475757
2024,1224,1443,0.891882
2024,1224,1255,0.8602089
2024,1447,1345,0.28460023
2024,1447,1397,0.3125586
2024,1447,1166,0.3125586
2024,1447,1242,0.54235756
2024,1447,1211,0.53945696
2024,1447,1376,0.93775433
2024,1447,1400,0.8883
2024,1447,1429,0.850193
2024,1447,1395,0.87110114
2024,1447,1161,0.8553772
2024,1447,1438,0.8553772
2024,1447,1332,0.90580946
2024,1447,1270,0.91560227
2024,1447,1359,0.8425857
2024,1447,1103,0.89475757
2024,1447,1389,0.891882
2024,1447,1212,0.8602089
2024,1447,1286,0.8602089
2024,1447,1222,0.28460023
2024,1447,1266,0.3125586
2024,1447,1246,0.3125586
2024,1447,1181,0.54235756
2024,1447,1458,0.53945696
2024,1447,1403,0.93775433
2024,1447,1196,0.8883
2024,1447,1304,0.850193
2024,1447,1401,0.87110114
2024,1447,1129,0.8553772
2024,1447,1160,0.8553772
2024,1447,1301,0.90580946
2024,1447,1241,0.91560227
2024,1447,1436,0.8425857
2024,1447,1324,0.89475757
2024,1447,1443,0.891882
2024,1447,1255,0.8602089
2024,1345,1397,0.90622115
2024,1345,1166,0.89505225
2024,1345,1242,0.7997559
2024,1345,1211,0.8385011
2024,1345,1376,0.79968643
2024,1345,1400,0.7608431
2024,1345,1429,0.7936918
2024,1345,1395,0.5616634
2024,1345,1161,0.6061003
2024,1345,1438,0.6061003
2024,1345,1332,0.44639784
2024,1345,1270,0.8433762
2024,1345,1359,0.7655938
2024,1345,1103,0.86986774
2024,1345,1389,0.96622133
2024,1345,1212,0.96622133
2024,1345,1286,0.96622133
2024,1345,1222,0.8602089
2024,1345,1266,0.90622115
2024,1345,1246,0.89505225
2024,1345,1181,0.7997559
2024,1345,1458,0.8385011
2024,1345,1403,0.79968643
2024,1345,1196,0.7608431
2024,1345,1304,0.7936918
2024,1345,1401,0.5616634
2024,1345,1129,0.6061003
2024,1345,1160,0.6061003
2024,1345,1301,0.44639784
2024,1345,1241,0.8433762
2024,1345,1436,0.7655938
2024,1345,1324,0.86986774
2024,1345,1443,0.96622133
2024,1345,1255,0.96622133
2024,1397,1166,0.90622115
2024,1397,1242,0.89505225
2024,1397,1211,0.7997559
2024,1397,1376,0.8385011
2024,1397,1400,0.79968643
2024,1397,1429,0.7608431
2024,1397,1395,0.7936918
2024,1397,1161,0.5616634
2024,1397,1438,0.5616634
2024,1397,1332,0.6061003
2024,1397,1270,0.44639784
2024,1397,1359,0.8433762
2024,1397,1103,0.7655938
2024,1397,1389,0.86986774
2024,1397,1212,0.96622133
2024,1397,1286,0.96622133
2024,1397,1222,0.891882
2024,1397,1266,0.8602089
2024,1397,1246,0.90622115
2024,1397,1181,0.89505225
2024,1397,1458,0.7997559
2024,1397,1403,0.8385011
2024,1397,1196,0.79968643
2024,1397,1304,0.7608431
2024,1397,1401,0.7936918
2024,1397,1129,0.5616634
2024,1397,1160,0.5616634
2024,1397,1301,0.6061003
2024,1397,1241,0.44639784
2024,1397,1436,0.8433762
2024,1397,1324,0.7655938
2024,1397,1443,0.86986774
2024,1397,1255,0.96622133
2024,1166,1242,0.90622115
2024,1166,1211,0.89505225
2024,1166,1376,0.7997559
2024,1166,1400,0.8385011
2024,1166,1429,0.79968643
2024,1166,1395,0.7608431
2024,1166,1161,0.7936918
2024,1166,1438,0.7936918
2024,1166,1332,0.5616634
2024,1166,1270,0.6061003
2024,1166,1359,0.44639784
2024,1166,1103,0.8433762
2024,1166,1389,0.7655938
2024,1166,1212,0.86986774
2024,1166,1286,0.86986774
2024,1166,1222,0.89475757
2024,1166,1266,0.891882
2024,1166,1246,0.8602089
2024,1166,1181,0.90622115
2024,1166,1458,0.89505225
2024,1166,1403,0.7997559
2024,1166,1196,0.8385011
2024,1166,1304,0.79968643
2024,1166,1401,0.7608431
2024,1166,1129,0.7936918
2024,1166,1160,0.7936918
2024,1166,1301,0.5616634
2024,1166,1241,0.6061003
2024,1166,1436,0.44639784
2024,1166,1324,0.8433762
2024,1166,1443,0.7655938
2024,1166,1255,0.86986774
2024,1242,1211,0.90622115
2024,1242,1376,0.89505225
2024,1242,1400,0.7997559
2024,1242,1429,0.8385011
2024,1242,1395,0.79968643
2024,1242,1161,0.7608431
2024,1242,1438,0.7608431
2024,1242,1332,0.7936918
2024,1242,1270,0.5616634
2024,1242,1359,0.6061003
2024,1242,1103,0.44639784
2024,1242,1389,0.8433762
2024,1242,1212,0.7655938
2024,1242,1286,0.7655938
2024,1242,1222,0.8425857
2024,1242,1266,0.89475757
2024,1242,1246,0.891882
2024,1242,1181,0.8602089
2024,1242,1458,0.90622115
2024,1242,1403,0.89505225
2024,1242,1196,0.7997559
2024,1242,1304,0.8385011
2024,1242,1401,0.79968643
2024,1242,1129,0.7608431
2024,1242,1160,0.7608431
2024,1242,1301,0.7936918
2024,1242,1241,0.5616634
2024,1242,1436,0.6061003
2024,1242,1324,0.44639784
2024,1242,1443,0.8433762
2024,1242,1255,0.7655938
2024,1211,1376,0.90622115
2024,1211,1400,0.89505225
2024,1211,1429,0.7997559
2024,1211,1395,0.8385011
2024,1211,1161,0.79968643
2024,1211,1438,0.79968643
2024,1211,1332,0.7608431
2024,1211,1270,0.7936918
2024,1211,1359,0.5616634
2024,1211,1103,0.6061003
2024,1211,1389,0.44639784
2024,1211,1212,0.8433762
2024,1211,1286,0.8433762
2024,1211,1222,0.91560227
2024,1211,1266,0.8425857
2024,1211,1246,0.89475757
2024,1211,1181,0.891882
2024,1211,1458,0.8602089
2024,1211,1403,0.90622115
2024,1211,1196,0.89505225
2024,1211,1304,0.7997559
2024,1211,1401,0.8385011
2024,1211,1129,0.79968643
2024,1211,1160,0.79968643
2024,1211,1301,0.7608431
2024,1211,1241,0.7936918
2024,1211,1436,0.5616634
2024,1211,1324,0.6061003
2024,1211,1443,0.44639784
2024,1211,1255,0.8433762
2024,1376,1400,0.90622115
2024,1376,1429,0.89505225
2024,1376,1395,0.7997559
2024,1376,1161,0.8385011
2024,1376,1438,0.8385011
2024,1376,1332,0.79968643
2024,1376,1270,0.7608431
2024,1376,1359,0.7936918
2024,1376,1103,0.5616634
2024,1376,1389,0.6061003
2024,1376,1212,0.44639784
2024,1376,1286,0.44639784
2024,1376,1222,0.90580946
2024,1376,1266,0.91560227
2024,1376,1246,0.8425857
2024,1376,1181,0.89475757
2024,1376,1458,0.891882
2024,1376,1403,0.8602089
2024,1376,1196,0.90622115
2024,1376,1304,0.89505225
2024,1376,1401,0.7997559
2024,1376,1129,0.8385011
2024,1376,1160,0.8385011
2024,1376,1301,0.79968643
2024,1376,1241,0.7608431
2024,1376,1436,0.7936918
2024,1376,1324,0.5616634
2024,1376,1443,0.6061003
2024,1376,1255,0.44639784
2024,1400,1429,0.90622115
